road,random--la17,random--la109,random--la1018,random--la216,random--la219,random--la222,random--la310,random--la323,random--la46,random--la49,random--la53,random--la520,random--la66,random--la610,random--la616,random--la625,random--la626,random--la79,random--la711,random--la719,random--la811,random--la814,random--la816,random--la819,random--la821,random--la822,random--la912,random--la914,random--la918,random--la921
random--la17,1.0,0.75,0.875,0.875,0.6875,0.8125,0.875,0.75,0.75,0.9375,0.875,0.625,0.875,1.0,0.8125,0.875,0.875,0.875,0.9375,0.6875,0.875,0.875,0.9375,0.8125,0.75,0.8125,1.0,0.9375,0.75,0.6875
random--la109,0.75,1.0,0.875,0.625,0.6875,0.8125,0.875,0.875,0.5,0.6875,0.75,0.75,0.625,0.75,0.9375,0.75,0.75,0.625,0.8125,0.6875,0.625,0.625,0.8125,0.9375,0.875,0.8125,0.75,0.8125,0.875,0.8125
random--la1018,0.875,0.875,1.0,0.75,0.6875,0.9375,1.0,0.875,0.625,0.8125,0.875,0.75,0.75,0.875,0.9375,0.875,0.875,0.75,0.9375,0.8125,0.75,0.75,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.875,0.6875
random--la216,0.875,0.625,0.75,1.0,0.6875,0.6875,0.75,0.625,0.875,0.9375,0.875,0.5,1.0,0.875,0.6875,0.75,0.75,0.875,0.8125,0.8125,1.0,1.0,0.8125,0.6875,0.625,0.6875,0.875,0.8125,0.625,0.5625
random--la219,0.6875,0.6875,0.6875,0.6875,1.0,0.625,0.6875,0.8125,0.5625,0.75,0.8125,0.8125,0.6875,0.6875,0.75,0.5625,0.5625,0.6875,0.625,0.625,0.6875,0.6875,0.75,0.75,0.6875,0.625,0.6875,0.625,0.6875,0.875
random--la222,0.8125,0.8125,0.9375,0.6875,0.625,1.0,0.9375,0.8125,0.5625,0.75,0.8125,0.8125,0.6875,0.8125,0.875,0.9375,0.9375,0.8125,0.875,0.75,0.6875,0.6875,0.875,0.875,0.9375,1.0,0.8125,0.875,0.9375,0.625
random--la310,0.875,0.875,1.0,0.75,0.6875,0.9375,1.0,0.875,0.625,0.8125,0.875,0.75,0.75,0.875,0.9375,0.875,0.875,0.75,0.9375,0.8125,0.75,0.75,0.9375,0.9375,0.875,0.9375,0.875,0.9375,0.875,0.6875
random--la323,0.75,0.875,0.875,0.625,0.8125,0.8125,0.875,1.0,0.5,0.6875,0.75,0.875,0.625,0.75,0.9375,0.75,0.75,0.625,0.8125,0.6875,0.625,0.625,0.8125,0.9375,0.875,0.8125,0.75,0.8125,0.875,0.8125
random--la46,0.75,0.5,0.625,0.875,0.5625,0.5625,0.625,0.5,1.0,0.8125,0.75,0.375,0.875,0.75,0.5625,0.625,0.625,0.75,0.6875,0.8125,0.875,0.875,0.6875,0.5625,0.5,0.5625,0.75,0.6875,0.5,0.4375
random--la49,0.9375,0.6875,0.8125,0.9375,0.75,0.75,0.8125,0.6875,0.8125,1.0,0.9375,0.5625,0.9375,0.9375,0.75,0.8125,0.8125,0.9375,0.875,0.75,0.9375,0.9375,0.875,0.75,0.6875,0.75,0.9375,0.875,0.6875,0.625
random--la53,0.875,0.75,0.875,0.875,0.8125,0.8125,0.875,0.75,0.75,0.9375,1.0,0.625,0.875,0.875,0.8125,0.75,0.75,0.875,0.8125,0.8125,0.875,0.875,0.9375,0.8125,0.75,0.8125,0.875,0.8125,0.75,0.6875
random--la520,0.625,0.75,0.75,0.5,0.8125,0.8125,0.75,0.875,0.375,0.5625,0.625,1.0,0.5,0.625,0.8125,0.75,0.75,0.625,0.6875,0.5625,0.5,0.5,0.6875,0.8125,0.875,0.8125,0.625,0.6875,0.875,0.8125
random--la66,0.875,0.625,0.75,1.0,0.6875,0.6875,0.75,0.625,0.875,0.9375,0.875,0.5,1.0,0.875,0.6875,0.75,0.75,0.875,0.8125,0.8125,1.0,1.0,0.8125,0.6875,0.625,0.6875,0.875,0.8125,0.625,0.5625
random--la610,1.0,0.75,0.875,0.875,0.6875,0.8125,0.875,0.75,0.75,0.9375,0.875,0.625,0.875,1.0,0.8125,0.875,0.875,0.875,0.9375,0.6875,0.875,0.875,0.9375,0.8125,0.75,0.8125,1.0,0.9375,0.75,0.6875
random--la616,0.8125,0.9375,0.9375,0.6875,0.75,0.875,0.9375,0.9375,0.5625,0.75,0.8125,0.8125,0.6875,0.8125,1.0,0.8125,0.8125,0.6875,0.875,0.75,0.6875,0.6875,0.875,1.0,0.9375,0.875,0.8125,0.875,0.9375,0.75
random--la625,0.875,0.75,0.875,0.75,0.5625,0.9375,0.875,0.75,0.625,0.8125,0.75,0.75,0.75,0.875,0.8125,1.0,1.0,0.875,0.9375,0.6875,0.75,0.75,0.8125,0.8125,0.875,0.9375,0.875,0.9375,0.875,0.5625
random--la626,0.875,0.75,0.875,0.75,0.5625,0.9375,0.875,0.75,0.625,0.8125,0.75,0.75,0.75,0.875,0.8125,1.0,1.0,0.875,0.9375,0.6875,0.75,0.75,0.8125,0.8125,0.875,0.9375,0.875,0.9375,0.875,0.5625
random--la79,0.875,0.625,0.75,0.875,0.6875,0.8125,0.75,0.625,0.75,0.9375,0.875,0.625,0.875,0.875,0.6875,0.875,0.875,1.0,0.8125,0.6875,0.875,0.875,0.8125,0.6875,0.75,0.8125,0.875,0.8125,0.75,0.5625
random--la711,0.9375,0.8125,0.9375,0.8125,0.625,0.875,0.9375,0.8125,0.6875,0.875,0.8125,0.6875,0.8125,0.9375,0.875,0.9375,0.9375,0.8125,1.0,0.75,0.8125,0.8125,0.875,0.875,0.8125,0.875,0.9375,1.0,0.8125,0.625
random--la719,0.6875,0.6875,0.8125,0.8125,0.625,0.75,0.8125,0.6875,0.8125,0.75,0.8125,0.5625,0.8125,0.6875,0.75,0.6875,0.6875,0.6875,0.75,1.0,0.8125,0.8125,0.75,0.75,0.6875,0.75,0.6875,0.75,0.6875,0.5
random--la811,0.875,0.625,0.75,1.0,0.6875,0.6875,0.75,0.625,0.875,0.9375,0.875,0.5,1.0,0.875,0.6875,0.75,0.75,0.875,0.8125,0.8125,1.0,1.0,0.8125,0.6875,0.625,0.6875,0.875,0.8125,0.625,0.5625
random--la814,0.875,0.625,0.75,1.0,0.6875,0.6875,0.75,0.625,0.875,0.9375,0.875,0.5,1.0,0.875,0.6875,0.75,0.75,0.875,0.8125,0.8125,1.0,1.0,0.8125,0.6875,0.625,0.6875,0.875,0.8125,0.625,0.5625
random--la816,0.9375,0.8125,0.9375,0.8125,0.75,0.875,0.9375,0.8125,0.6875,0.875,0.9375,0.6875,0.8125,0.9375,0.875,0.8125,0.8125,0.8125,0.875,0.75,0.8125,0.8125,1.0,0.875,0.8125,0.875,0.9375,0.875,0.8125,0.75
random--la819,0.8125,0.9375,0.9375,0.6875,0.75,0.875,0.9375,0.9375,0.5625,0.75,0.8125,0.8125,0.6875,0.8125,1.0,0.8125,0.8125,0.6875,0.875,0.75,0.6875,0.6875,0.875,1.0,0.9375,0.875,0.8125,0.875,0.9375,0.75
random--la821,0.75,0.875,0.875,0.625,0.6875,0.9375,0.875,0.875,0.5,0.6875,0.75,0.875,0.625,0.75,0.9375,0.875,0.875,0.75,0.8125,0.6875,0.625,0.625,0.8125,0.9375,1.0,0.9375,0.75,0.8125,1.0,0.6875
random--la822,0.8125,0.8125,0.9375,0.6875,0.625,1.0,0.9375,0.8125,0.5625,0.75,0.8125,0.8125,0.6875,0.8125,0.875,0.9375,0.9375,0.8125,0.875,0.75,0.6875,0.6875,0.875,0.875,0.9375,1.0,0.8125,0.875,0.9375,0.625
random--la912,1.0,0.75,0.875,0.875,0.6875,0.8125,0.875,0.75,0.75,0.9375,0.875,0.625,0.875,1.0,0.8125,0.875,0.875,0.875,0.9375,0.6875,0.875,0.875,0.9375,0.8125,0.75,0.8125,1.0,0.9375,0.75,0.6875
random--la914,0.9375,0.8125,0.9375,0.8125,0.625,0.875,0.9375,0.8125,0.6875,0.875,0.8125,0.6875,0.8125,0.9375,0.875,0.9375,0.9375,0.8125,1.0,0.75,0.8125,0.8125,0.875,0.875,0.8125,0.875,0.9375,1.0,0.8125,0.625
random--la918,0.75,0.875,0.875,0.625,0.6875,0.9375,0.875,0.875,0.5,0.6875,0.75,0.875,0.625,0.75,0.9375,0.875,0.875,0.75,0.8125,0.6875,0.625,0.625,0.8125,0.9375,1.0,0.9375,0.75,0.8125,1.0,0.6875
random--la921,0.6875,0.8125,0.6875,0.5625,0.875,0.625,0.6875,0.8125,0.4375,0.625,0.6875,0.8125,0.5625,0.6875,0.75,0.5625,0.5625,0.5625,0.625,0.5,0.5625,0.5625,0.75,0.75,0.6875,0.625,0.6875,0.625,0.6875,1.0
