road,random--la14,random--la108,random--la24,random--la28,random--la214,random--la218,random--la220,random--la35,random--la42,random--la44,random--la412,random--la59,random--la510,random--la517,random--la520,random--la61,random--la63,random--la616,random--la623,random--la625,random--la75,random--la77,random--la79,random--la714,random--la87,random--la818,random--la821,random--la824,random--la92,random--la917
random--la520,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la61,0.75,0.5,0.625,0.75,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.5,1.0,0.5,0.5,0.4375,0.4375,0.5,0.5,0.5625,0.5625,0.5,0.5625,0.5,0.625,0.5,0.5
random--la63,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la616,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la623,0.6875,0.9375,0.8125,0.5625,0.9375,0.75,0.9375,0.9375,0.9375,0.9375,0.9375,0.8125,0.9375,0.9375,0.9375,0.4375,0.9375,0.9375,1.0,1.0,0.9375,0.8125,0.875,0.5,0.9375,0.875,0.9375,0.8125,0.9375,0.9375
random--la625,0.6875,0.9375,0.8125,0.5625,0.9375,0.75,0.9375,0.9375,0.9375,0.9375,0.9375,0.8125,0.9375,0.9375,0.9375,0.4375,0.9375,0.9375,1.0,1.0,0.9375,0.8125,0.875,0.5,0.9375,0.875,0.9375,0.8125,0.9375,0.9375
random--la75,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la77,0.75,0.875,0.75,0.625,0.875,0.8125,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.5,0.875,0.875,0.8125,0.8125,0.875,1.0,0.9375,0.3125,0.875,0.9375,0.875,0.875,0.875,0.875
random--la79,0.8125,0.9375,0.8125,0.6875,0.9375,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,0.9375,0.875,0.875,0.9375,0.9375,1.0,0.375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375
random--la714,0.5625,0.4375,0.5625,0.6875,0.4375,0.5,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.5625,0.4375,0.4375,0.5,0.5,0.4375,0.3125,0.375,1.0,0.4375,0.375,0.4375,0.4375,0.4375,0.4375
random--la87,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la818,0.8125,0.9375,0.8125,0.6875,0.9375,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.5625,0.9375,0.9375,0.875,0.875,0.9375,0.9375,1.0,0.375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375
random--la821,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la824,0.75,0.875,0.75,0.75,0.875,0.8125,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.625,0.875,0.875,0.8125,0.8125,0.875,0.875,0.9375,0.4375,0.875,0.9375,0.875,1.0,0.875,0.875
random--la92,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
random--la917,0.75,1.0,0.75,0.625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.9375,0.9375,1.0,0.875,0.9375,0.4375,1.0,0.9375,1.0,0.875,1.0,1.0
