road,random--la14,random--la108,random--la24,random--la28,random--la214,random--la218,random--la220,random--la35,random--la42,random--la44,random--la412,random--la59,random--la510,random--la517,random--la520,random--la61,random--la63,random--la616,random--la623,random--la625,random--la75,random--la77,random--la79,random--la714,random--la87,random--la818,random--la821,random--la824,random--la92,random--la917
random--la14,1.0,0.6875,0.6875,0.9375,0.75,0.875,1.0,0.6875,0.75,0.5625,0.5,0.6875,0.8125,0.625,0.4375,0.9375,0.6875,0.625,0.375,0.6875,0.8125,0.9375,0.8125,0.4375,0.75,0.6875,0.5625,0.8125,0.5,0.6875
random--la108,0.6875,1.0,0.875,0.75,0.9375,0.6875,0.6875,1.0,0.6875,0.875,0.8125,0.875,0.875,0.9375,0.75,0.75,1.0,0.9375,0.6875,0.875,0.875,0.75,0.75,0.75,0.5625,0.875,0.875,0.875,0.8125,1.0
random--la24,0.6875,0.875,1.0,0.75,0.9375,0.6875,0.6875,0.875,0.5625,0.875,0.6875,1.0,0.75,0.9375,0.75,0.75,0.875,0.8125,0.6875,1.0,0.75,0.75,0.875,0.75,0.4375,1.0,0.875,0.875,0.8125,0.875
random--la28,0.9375,0.75,0.75,1.0,0.8125,0.8125,0.9375,0.75,0.6875,0.625,0.5625,0.75,0.875,0.6875,0.5,1.0,0.75,0.6875,0.4375,0.75,0.875,1.0,0.875,0.5,0.6875,0.75,0.625,0.875,0.5625,0.75
random--la214,0.75,0.9375,0.9375,0.8125,1.0,0.75,0.75,0.9375,0.625,0.8125,0.75,0.9375,0.8125,0.875,0.6875,0.8125,0.9375,0.875,0.625,0.9375,0.8125,0.8125,0.8125,0.6875,0.5,0.9375,0.8125,0.9375,0.75,0.9375
random--la218,0.875,0.6875,0.6875,0.8125,0.75,1.0,0.875,0.6875,0.875,0.5625,0.5,0.6875,0.6875,0.625,0.4375,0.8125,0.6875,0.625,0.375,0.6875,0.6875,0.8125,0.6875,0.4375,0.625,0.6875,0.5625,0.6875,0.5,0.6875
random--la220,1.0,0.6875,0.6875,0.9375,0.75,0.875,1.0,0.6875,0.75,0.5625,0.5,0.6875,0.8125,0.625,0.4375,0.9375,0.6875,0.625,0.375,0.6875,0.8125,0.9375,0.8125,0.4375,0.75,0.6875,0.5625,0.8125,0.5,0.6875
random--la35,0.6875,1.0,0.875,0.75,0.9375,0.6875,0.6875,1.0,0.6875,0.875,0.8125,0.875,0.875,0.9375,0.75,0.75,1.0,0.9375,0.6875,0.875,0.875,0.75,0.75,0.75,0.5625,0.875,0.875,0.875,0.8125,1.0
random--la42,0.75,0.6875,0.5625,0.6875,0.625,0.875,0.75,0.6875,1.0,0.6875,0.625,0.5625,0.6875,0.625,0.5625,0.6875,0.6875,0.75,0.5,0.5625,0.6875,0.6875,0.5625,0.5625,0.75,0.5625,0.6875,0.5625,0.625,0.6875
random--la44,0.5625,0.875,0.875,0.625,0.8125,0.5625,0.5625,0.875,0.6875,1.0,0.8125,0.875,0.75,0.9375,0.875,0.625,0.875,0.9375,0.8125,0.875,0.75,0.625,0.75,0.875,0.5625,0.875,1.0,0.75,0.9375,0.875
random--la412,0.5,0.8125,0.6875,0.5625,0.75,0.5,0.5,0.8125,0.625,0.8125,1.0,0.6875,0.6875,0.75,0.9375,0.5625,0.8125,0.875,0.875,0.6875,0.6875,0.5625,0.5625,0.9375,0.75,0.6875,0.8125,0.6875,0.875,0.8125
random--la59,0.6875,0.875,1.0,0.75,0.9375,0.6875,0.6875,0.875,0.5625,0.875,0.6875,1.0,0.75,0.9375,0.75,0.75,0.875,0.8125,0.6875,1.0,0.75,0.75,0.875,0.75,0.4375,1.0,0.875,0.875,0.8125,0.875
random--la510,0.8125,0.875,0.75,0.875,0.8125,0.6875,0.8125,0.875,0.6875,0.75,0.6875,0.75,1.0,0.8125,0.625,0.875,0.875,0.8125,0.5625,0.75,1.0,0.875,0.875,0.625,0.6875,0.75,0.75,0.875,0.6875,0.875
random--la517,0.625,0.9375,0.9375,0.6875,0.875,0.625,0.625,0.9375,0.625,0.9375,0.75,0.9375,0.8125,1.0,0.8125,0.6875,0.9375,0.875,0.75,0.9375,0.8125,0.6875,0.8125,0.8125,0.5,0.9375,0.9375,0.8125,0.875,0.9375
random--la520,0.4375,0.75,0.75,0.5,0.6875,0.4375,0.4375,0.75,0.5625,0.875,0.9375,0.75,0.625,0.8125,1.0,0.5,0.75,0.8125,0.9375,0.75,0.625,0.5,0.625,1.0,0.6875,0.75,0.875,0.625,0.9375,0.75
random--la61,0.9375,0.75,0.75,1.0,0.8125,0.8125,0.9375,0.75,0.6875,0.625,0.5625,0.75,0.875,0.6875,0.5,1.0,0.75,0.6875,0.4375,0.75,0.875,1.0,0.875,0.5,0.6875,0.75,0.625,0.875,0.5625,0.75
random--la63,0.6875,1.0,0.875,0.75,0.9375,0.6875,0.6875,1.0,0.6875,0.875,0.8125,0.875,0.875,0.9375,0.75,0.75,1.0,0.9375,0.6875,0.875,0.875,0.75,0.75,0.75,0.5625,0.875,0.875,0.875,0.8125,1.0
random--la616,0.625,0.9375,0.8125,0.6875,0.875,0.625,0.625,0.9375,0.75,0.9375,0.875,0.8125,0.8125,0.875,0.8125,0.6875,0.9375,1.0,0.75,0.8125,0.8125,0.6875,0.6875,0.8125,0.625,0.8125,0.9375,0.8125,0.875,0.9375
random--la623,0.375,0.6875,0.6875,0.4375,0.625,0.375,0.375,0.6875,0.5,0.8125,0.875,0.6875,0.5625,0.75,0.9375,0.4375,0.6875,0.75,1.0,0.6875,0.5625,0.4375,0.5625,0.9375,0.625,0.6875,0.8125,0.5625,0.875,0.6875
random--la625,0.6875,0.875,1.0,0.75,0.9375,0.6875,0.6875,0.875,0.5625,0.875,0.6875,1.0,0.75,0.9375,0.75,0.75,0.875,0.8125,0.6875,1.0,0.75,0.75,0.875,0.75,0.4375,1.0,0.875,0.875,0.8125,0.875
random--la75,0.8125,0.875,0.75,0.875,0.8125,0.6875,0.8125,0.875,0.6875,0.75,0.6875,0.75,1.0,0.8125,0.625,0.875,0.875,0.8125,0.5625,0.75,1.0,0.875,0.875,0.625,0.6875,0.75,0.75,0.875,0.6875,0.875
random--la77,0.9375,0.75,0.75,1.0,0.8125,0.8125,0.9375,0.75,0.6875,0.625,0.5625,0.75,0.875,0.6875,0.5,1.0,0.75,0.6875,0.4375,0.75,0.875,1.0,0.875,0.5,0.6875,0.75,0.625,0.875,0.5625,0.75
random--la79,0.8125,0.75,0.875,0.875,0.8125,0.6875,0.8125,0.75,0.5625,0.75,0.5625,0.875,0.875,0.8125,0.625,0.875,0.75,0.6875,0.5625,0.875,0.875,0.875,1.0,0.625,0.5625,0.875,0.75,0.875,0.6875,0.75
random--la714,0.4375,0.75,0.75,0.5,0.6875,0.4375,0.4375,0.75,0.5625,0.875,0.9375,0.75,0.625,0.8125,1.0,0.5,0.75,0.8125,0.9375,0.75,0.625,0.5,0.625,1.0,0.6875,0.75,0.875,0.625,0.9375,0.75
random--la87,0.75,0.5625,0.4375,0.6875,0.5,0.625,0.75,0.5625,0.75,0.5625,0.75,0.4375,0.6875,0.5,0.6875,0.6875,0.5625,0.625,0.625,0.4375,0.6875,0.6875,0.5625,0.6875,1.0,0.4375,0.5625,0.5625,0.625,0.5625
random--la818,0.6875,0.875,1.0,0.75,0.9375,0.6875,0.6875,0.875,0.5625,0.875,0.6875,1.0,0.75,0.9375,0.75,0.75,0.875,0.8125,0.6875,1.0,0.75,0.75,0.875,0.75,0.4375,1.0,0.875,0.875,0.8125,0.875
random--la821,0.5625,0.875,0.875,0.625,0.8125,0.5625,0.5625,0.875,0.6875,1.0,0.8125,0.875,0.75,0.9375,0.875,0.625,0.875,0.9375,0.8125,0.875,0.75,0.625,0.75,0.875,0.5625,0.875,1.0,0.75,0.9375,0.875
random--la824,0.8125,0.875,0.875,0.875,0.9375,0.6875,0.8125,0.875,0.5625,0.75,0.6875,0.875,0.875,0.8125,0.625,0.875,0.875,0.8125,0.5625,0.875,0.875,0.875,0.875,0.625,0.5625,0.875,0.75,1.0,0.6875,0.875
random--la92,0.5,0.8125,0.8125,0.5625,0.75,0.5,0.5,0.8125,0.625,0.9375,0.875,0.8125,0.6875,0.875,0.9375,0.5625,0.8125,0.875,0.875,0.8125,0.6875,0.5625,0.6875,0.9375,0.625,0.8125,0.9375,0.6875,1.0,0.8125
random--la917,0.6875,1.0,0.875,0.75,0.9375,0.6875,0.6875,1.0,0.6875,0.875,0.8125,0.875,0.875,0.9375,0.75,0.75,1.0,0.9375,0.6875,0.875,0.875,0.75,0.75,0.75,0.5625,0.875,0.875,0.875,0.8125,1.0
