road,one-plus-o243,random--la17,random--la26,random--la211,random--la231,random--la232,random--la235,random--la237,random--la413,random--la419,random--la421,random--la430,random--la52,random--la53,random--la54,random--la68,random--la614,random--la623,random--la625,random--la642,random--la653,random--la654,random--la655,random--la657,random--la658,random--la78,random--la732,random--la93,random--la913,random--la923
random--la421,0.6363636363636364,0.7777777777777778,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.6363636363636364,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8,0.7777777777777778,0.7,0.7777777777777778,0.6666666666666666,0.7,0.7777777777777778,0.8,0.6666666666666666,0.7777777777777778,0.7,0.7,0.8888888888888888,0.7777777777777778,0.6363636363636364,0.6666666666666666,0.7,0.6363636363636364,0.6666666666666666
random--la430,0.8181818181818182,0.8,0.75,0.6363636363636364,0.8,0.6666666666666666,0.6363636363636364,0.9,0.9,0.9,0.8,1.0,0.8,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.8,0.6666666666666666,0.7,0.6363636363636364,0.9,0.9,0.9,0.8,0.8181818181818182,0.5454545454545454,0.7272727272727273,0.6666666666666666,0.7
random--la52,0.8,1.0,0.7272727272727273,0.7777777777777778,1.0,0.6363636363636364,0.7777777777777778,0.7,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8,1.0,0.7,0.7777777777777778,0.6666666666666666,0.7,1.0,0.6363636363636364,0.875,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7,1.0,0.8,0.6666666666666666,0.8888888888888888,0.6363636363636364,0.875
random--la53,0.7272727272727273,0.7,0.8181818181818182,0.7,0.7,0.7272727272727273,0.5454545454545454,0.8,0.6363636363636364,0.6363636363636364,0.7,0.7272727272727273,0.7,1.0,0.8888888888888888,0.6,0.8,0.7,0.7272727272727273,0.6,0.7,0.8,0.8,0.8,0.7,0.7272727272727273,0.6,0.6363636363636364,0.7272727272727273,0.6
random--la54,0.6363636363636364,0.7777777777777778,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.6363636363636364,0.6,0.7,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7777777777777778,0.8888888888888888,1.0,0.6666666666666666,0.7,0.7777777777777778,0.8,0.6666666666666666,0.7777777777777778,0.7,0.7,0.7,0.7777777777777778,0.6363636363636364,0.6666666666666666,0.7,0.6363636363636364,0.6666666666666666
random--la68,0.5454545454545454,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7,0.5,0.6,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6,0.6666666666666666,1.0,0.6,0.6666666666666666,0.5454545454545454,0.5555555555555556,0.6666666666666666,0.6,0.6,0.6,0.6666666666666666,0.7,0.5555555555555556,0.6,0.7,0.5555555555555556
random--la614,0.9,0.7,0.8181818181818182,0.8888888888888888,0.7,0.9,0.7,0.8,0.6363636363636364,0.6363636363636364,0.7,0.7272727272727273,0.7,0.8,0.7,0.6,1.0,0.7,0.7272727272727273,0.6,0.8888888888888888,0.8,0.8,0.8,0.7,0.7272727272727273,0.7777777777777778,0.8,0.9,0.6
random--la623,0.8,1.0,0.7272727272727273,0.7777777777777778,1.0,0.6363636363636364,0.7777777777777778,0.7,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8,1.0,0.7,0.7777777777777778,0.6666666666666666,0.7,1.0,0.6363636363636364,0.875,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7,1.0,0.8,0.6666666666666666,0.8888888888888888,0.6363636363636364,0.875
random--la625,0.6666666666666666,0.6363636363636364,0.75,0.8,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.8,0.5454545454545454,0.7272727272727273,0.6363636363636364,1.0,0.5454545454545454,0.8,0.5833333333333334,0.5833333333333334,0.7272727272727273,0.6363636363636364,0.5384615384615384,0.7,0.7272727272727273,0.6666666666666666,0.5454545454545454
random--la642,0.7,0.875,0.6363636363636364,0.6666666666666666,0.875,0.5454545454545454,0.6666666666666666,0.6,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7,0.875,0.6,0.6666666666666666,0.5555555555555556,0.6,0.875,0.5454545454545454,1.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6,0.875,0.7,0.5555555555555556,0.7777777777777778,0.5454545454545454,0.75
random--la653,0.8,0.7777777777777778,0.7272727272727273,1.0,0.7777777777777778,0.8,0.7777777777777778,0.7,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7777777777777778,0.7,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8,0.6666666666666666,1.0,0.7,0.7,0.7,0.7777777777777778,0.6363636363636364,0.875,0.8888888888888888,0.8,0.6666666666666666
random--la654,0.9,0.8888888888888888,0.8181818181818182,0.7,0.8888888888888888,0.7272727272727273,0.7,0.8,0.8,0.8,0.7,0.9,0.8888888888888888,0.8,0.7,0.6,0.8,0.8888888888888888,0.5833333333333334,0.7777777777777778,0.7,1.0,1.0,0.8,0.8888888888888888,0.9,0.6,0.8,0.7272727272727273,0.7777777777777778
random--la655,0.9,0.8888888888888888,0.8181818181818182,0.7,0.8888888888888888,0.7272727272727273,0.7,0.8,0.8,0.8,0.7,0.9,0.8888888888888888,0.8,0.7,0.6,0.8,0.8888888888888888,0.5833333333333334,0.7777777777777778,0.7,1.0,1.0,0.8,0.8888888888888888,0.9,0.6,0.8,0.7272727272727273,0.7777777777777778
random--la657,0.7272727272727273,0.7,0.6666666666666666,0.7,0.7,0.7272727272727273,0.5454545454545454,1.0,0.8,0.8,0.8888888888888888,0.9,0.7,0.8,0.7,0.6,0.8,0.7,0.7272727272727273,0.6,0.7,0.8,0.8,1.0,0.7,0.7272727272727273,0.6,0.6363636363636364,0.7272727272727273,0.6
random--la658,0.8,1.0,0.7272727272727273,0.7777777777777778,1.0,0.6363636363636364,0.7777777777777778,0.7,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8,1.0,0.7,0.7777777777777778,0.6666666666666666,0.7,1.0,0.6363636363636364,0.875,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7,1.0,0.8,0.6666666666666666,0.8888888888888888,0.6363636363636364,0.875
random--la78,0.8181818181818182,0.8,0.75,0.6363636363636364,0.8,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.8,0.7272727272727273,0.6363636363636364,0.7,0.7272727272727273,0.8,0.5384615384615384,0.7,0.6363636363636364,0.9,0.9,0.7272727272727273,0.8,1.0,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.7
random--la732,0.7,0.6666666666666666,0.6363636363636364,0.875,0.6666666666666666,0.7,0.875,0.6,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.7,0.5555555555555556,0.875,0.6,0.6,0.6,0.6666666666666666,0.5454545454545454,1.0,0.7777777777777778,0.7,0.75
random--la93,0.9,0.8888888888888888,0.8181818181818182,0.8888888888888888,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.6363636363636364,0.8,0.8,0.7,0.7272727272727273,0.8888888888888888,0.6363636363636364,0.7,0.6,0.8,0.8888888888888888,0.7272727272727273,0.7777777777777778,0.8888888888888888,0.8,0.8,0.6363636363636364,0.8888888888888888,0.7272727272727273,0.7777777777777778,1.0,0.7272727272727273,0.7777777777777778
random--la913,0.8181818181818182,0.6363636363636364,0.75,0.8,0.6363636363636364,1.0,0.6363636363636364,0.7272727272727273,0.5833333333333334,0.5833333333333334,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.7,0.9,0.6363636363636364,0.6666666666666666,0.5454545454545454,0.8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.7,0.7272727272727273,1.0,0.5454545454545454
random--la923,0.7,0.875,0.6363636363636364,0.6666666666666666,0.875,0.5454545454545454,0.875,0.6,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7,0.875,0.6,0.6666666666666666,0.5555555555555556,0.6,0.875,0.5454545454545454,0.75,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6,0.875,0.7,0.75,0.7777777777777778,0.5454545454545454,1.0
