road,one-plus-o23,one-plus-o212,one-plus-o217,one-plus-o225,one-plus-o226,one-plus-o228,random--la125,random--la102,random--la107,random--la1020,random--la1024,random--la26,random--la238,random--la240,random--la33,random--la43,random--la412,random--la427,random--la430,random--la438,random--la53,random--la519,random--la523,random--la625,random--la631,random--la652,random--la76,random--la727,random--la733,random--la87
random--la1024,0.8052631578947369,0.7684210526315789,0.7736842105263158,0.7789473684210526,0.8368421052631578,0.7789473684210526,0.7833333333333333,0.7473684210526316,0.7473684210526316,0.8578947368421053,1.0,0.7473684210526316,0.7727272727272727,0.8076923076923077,0.7928571428571428,0.7736842105263158,0.75,0.8222222222222222,0.7526315789473684,0.7473684210526316,0.7583333333333333,0.85,0.7631578947368421,0.736842105263158,0.7894736842105263,0.8,0.74,0.7578947368421053,0.7333333333333334,0.7578947368421053
random--la26,0.7315789473684211,0.7789473684210526,0.7157894736842105,0.7473684210526316,0.7526315789473684,0.7315789473684211,0.6722222222222223,0.7526315789473684,0.7263157894736842,0.7315789473684211,0.7473684210526316,1.0,0.7727272727272727,0.7615384615384615,0.7928571428571428,0.6894736842105262,0.7071428571428571,0.7722222222222223,0.736842105263158,0.7052631578947368,0.725,0.75,0.6842105263157895,0.7315789473684211,0.8,0.7411764705882353,0.74,0.7315789473684211,0.7933333333333333,0.7315789473684211
random--la238,0.7272727272727273,0.7909090909090909,0.7909090909090909,0.8,0.7363636363636363,0.7909090909090909,0.7363636363636363,0.8363636363636364,0.7181818181818183,0.7909090909090909,0.7727272727272727,0.7727272727272727,1.0,0.7727272727272727,0.7636363636363637,0.7545454545454545,0.7636363636363637,0.8181818181818181,0.8,0.7727272727272727,0.7636363636363637,0.7818181818181819,0.7909090909090909,0.7454545454545455,0.7272727272727273,0.7909090909090909,0.7636363636363637,0.8090909090909091,0.7636363636363637,0.7727272727272727
random--la240,0.8,0.7923076923076923,0.7923076923076923,0.7461538461538462,0.7846153846153846,0.7538461538461538,0.7538461538461538,0.7846153846153846,0.7307692307692308,0.8692307692307693,0.8076923076923077,0.7615384615384615,0.7727272727272727,1.0,0.7384615384615385,0.7230769230769231,0.7153846153846154,0.7307692307692308,0.8538461538461538,0.7384615384615385,0.7583333333333333,0.7923076923076923,0.7230769230769231,0.7923076923076923,0.7615384615384615,0.7538461538461538,0.7923076923076923,0.8153846153846154,0.7307692307692308,0.7923076923076923
random--la33,0.7785714285714286,0.75,0.75,0.7642857142857142,0.8142857142857143,0.7642857142857142,0.7642857142857142,0.8142857142857143,0.8,0.7571428571428571,0.7928571428571428,0.7928571428571428,0.7636363636363637,0.7384615384615385,1.0,0.7428571428571429,0.7857142857142857,0.7642857142857142,0.7428571428571429,0.7285714285714286,0.825,0.7642857142857142,0.7285714285714286,0.7857142857142857,0.8,0.7571428571428571,0.8214285714285714,0.7785714285714286,0.6928571428571428,0.7642857142857142
random--la43,0.7272727272727273,0.7150000000000001,0.7272727272727273,0.735,0.7090909090909091,0.745,0.7555555555555555,0.7318181818181818,0.7578947368421053,0.7761904761904762,0.7736842105263158,0.6894736842105262,0.7545454545454545,0.7230769230769231,0.7428571428571429,1.0,0.7714285714285715,0.7555555555555555,0.6909090909090909,0.736842105263158,0.7666666666666666,0.7611111111111111,0.7285714285714286,0.795,0.7181818181818183,0.7647058823529411,0.7333333333333334,0.7818181818181819,0.7666666666666666,0.7454545454545455
random--la412,0.7357142857142858,0.75,0.7714285714285715,0.7571428571428571,0.75,0.7928571428571428,0.7785714285714286,0.7571428571428571,0.8,0.7714285714285715,0.75,0.7071428571428571,0.7636363636363637,0.7153846153846154,0.7857142857142857,0.7714285714285715,1.0,0.75,0.7785714285714286,0.7857142857142857,0.825,0.7571428571428571,0.7214285714285714,0.7642857142857142,0.7642857142857142,0.8,0.7714285714285715,0.8071428571428572,0.7,0.7857142857142857
random--la427,0.7666666666666666,0.7555555555555555,0.7388888888888889,0.7555555555555555,0.7777777777777778,0.7277777777777779,0.7222222222222222,0.7833333333333333,0.7277777777777779,0.7666666666666666,0.8222222222222222,0.7722222222222223,0.8181818181818181,0.7307692307692308,0.7642857142857142,0.7555555555555555,0.75,1.0,0.7666666666666666,0.7222222222222222,0.7166666666666667,0.7666666666666666,0.7833333333333333,0.7444444444444445,0.7611111111111111,0.7823529411764706,0.7866666666666666,0.7388888888888889,0.7933333333333333,0.7222222222222222
random--la430,0.7454545454545455,0.75,0.8090909090909091,0.7150000000000001,0.759090909090909,0.73,0.7444444444444445,0.7681818181818182,0.7842105263157895,0.8095238095238095,0.7526315789473684,0.736842105263158,0.8,0.8538461538461538,0.7428571428571429,0.6909090909090909,0.7785714285714286,0.7666666666666666,1.0,0.7526315789473684,0.8333333333333334,0.7333333333333334,0.7047619047619047,0.72,0.7545454545454545,0.7529411764705882,0.8133333333333334,0.7772727272727273,0.7866666666666666,0.7727272727272727
random--la438,0.8631578947368421,0.7684210526315789,0.7842105263157895,0.7473684210526316,0.8315789473684211,0.7315789473684211,0.7777777777777778,0.7526315789473684,0.7157894736842105,0.7421052631578947,0.7473684210526316,0.7052631578947368,0.7727272727272727,0.7384615384615385,0.7285714285714286,0.736842105263158,0.7857142857142857,0.7222222222222222,0.7526315789473684,1.0,0.8166666666666667,0.7722222222222223,0.7473684210526316,0.736842105263158,0.7789473684210526,0.8,0.76,0.7736842105263158,0.7333333333333334,0.7631578947368421
random--la53,0.7583333333333333,0.7416666666666667,0.7583333333333333,0.75,0.7666666666666666,0.7916666666666666,0.7916666666666666,0.7416666666666667,0.75,0.7833333333333333,0.7583333333333333,0.725,0.7636363636363637,0.7583333333333333,0.825,0.7666666666666666,0.825,0.7166666666666667,0.8333333333333334,0.8166666666666667,1.0,0.7833333333333333,0.7666666666666666,0.7583333333333333,0.7666666666666666,0.775,0.8083333333333333,0.8166666666666667,0.7416666666666667,0.825
random--la519,0.7666666666666666,0.7833333333333333,0.7888888888888889,0.7277777777777779,0.7555555555555555,0.7222222222222222,0.8222222222222222,0.7277777777777779,0.7333333333333334,0.7722222222222223,0.85,0.75,0.7818181818181819,0.7923076923076923,0.7642857142857142,0.7611111111111111,0.7571428571428571,0.7666666666666666,0.7333333333333334,0.7722222222222223,0.7833333333333333,1.0,0.7277777777777779,0.7444444444444445,0.7611111111111111,0.788235294117647,0.7466666666666666,0.7611111111111111,0.7666666666666666,0.7555555555555555
random--la523,0.719047619047619,0.74,0.7238095238095238,0.725,0.7380952380952381,0.72,0.7222222222222222,0.7380952380952381,0.7157894736842105,0.7333333333333334,0.7631578947368421,0.6842105263157895,0.7909090909090909,0.7230769230769231,0.7285714285714286,0.7285714285714286,0.7214285714285714,0.7833333333333333,0.7047619047619047,0.7473684210526316,0.7666666666666666,0.7277777777777779,1.0,0.72,0.7047619047619047,0.7235294117647059,0.72,0.7285714285714286,0.74,0.7476190476190476
random--la625,0.73,0.8,0.755,0.8,0.735,0.775,0.7444444444444445,0.755,0.7473684210526316,0.735,0.736842105263158,0.7315789473684211,0.7454545454545455,0.7923076923076923,0.7857142857142857,0.795,0.7642857142857142,0.7444444444444445,0.72,0.736842105263158,0.7583333333333333,0.7444444444444445,0.72,1.0,0.73,0.7705882352941177,0.7933333333333333,0.75,0.7466666666666666,0.815
random--la631,0.7545454545454545,0.825,0.7818181818181819,0.775,0.7681818181818182,0.79,0.7388888888888889,0.740909090909091,0.7842105263157895,0.7857142857142857,0.7894736842105263,0.8,0.7272727272727273,0.7615384615384615,0.8,0.7181818181818183,0.7642857142857142,0.7611111111111111,0.7545454545454545,0.7789473684210526,0.7666666666666666,0.7611111111111111,0.7047619047619047,0.73,1.0,0.7941176470588236,0.7666666666666666,0.7545454545454545,0.7066666666666667,0.7772727272727273
random--la652,0.8294117647058823,0.8235294117647058,0.8,0.7647058823529411,0.8117647058823529,0.7470588235294118,0.7411764705882353,0.7705882352941177,0.7647058823529411,0.7705882352941177,0.8,0.7411764705882353,0.7909090909090909,0.7538461538461538,0.7571428571428571,0.7647058823529411,0.8,0.7823529411764706,0.7529411764705882,0.8,0.775,0.788235294117647,0.7235294117647059,0.7705882352941177,0.7941176470588236,1.0,0.7466666666666666,0.7823529411764706,0.7,0.7764705882352941
random--la76,0.8133333333333334,0.7466666666666666,0.7266666666666667,0.7733333333333333,0.8066666666666666,0.7666666666666666,0.7066666666666667,0.76,0.7733333333333333,0.7333333333333334,0.74,0.74,0.7636363636363637,0.7923076923076923,0.8214285714285714,0.7333333333333334,0.7714285714285715,0.7866666666666666,0.8133333333333334,0.76,0.8083333333333333,0.7466666666666666,0.72,0.7933333333333333,0.7666666666666666,0.7466666666666666,1.0,0.7733333333333333,0.7066666666666667,0.74
random--la727,0.7769230769230769,0.79,0.7608695652173914,0.75,0.7653846153846153,0.745,0.7777777777777778,0.7227272727272727,0.7842105263157895,0.8238095238095238,0.7578947368421053,0.7315789473684211,0.8090909090909091,0.8153846153846154,0.7785714285714286,0.7818181818181819,0.8071428571428572,0.7388888888888889,0.7772727272727273,0.7736842105263158,0.8166666666666667,0.7611111111111111,0.7285714285714286,0.75,0.7545454545454545,0.7823529411764706,0.7733333333333333,1.0,0.76,0.7846153846153846
random--la733,0.7266666666666667,0.74,0.72,0.7266666666666667,0.7133333333333334,0.7133333333333334,0.78,0.72,0.74,0.7333333333333334,0.7333333333333334,0.7933333333333333,0.7636363636363637,0.7307692307692308,0.6928571428571428,0.7666666666666666,0.7,0.7933333333333333,0.7866666666666666,0.7333333333333334,0.7416666666666667,0.7666666666666666,0.74,0.7466666666666666,0.7066666666666667,0.7,0.7066666666666667,0.76,1.0,0.7266666666666667
random--la87,0.7538461538461538,0.755,0.7739130434782608,0.735,0.75,0.73,0.7666666666666666,0.7545454545454545,0.736842105263158,0.7904761904761904,0.7578947368421053,0.7315789473684211,0.7727272727272727,0.7923076923076923,0.7642857142857142,0.7454545454545455,0.7857142857142857,0.7222222222222222,0.7727272727272727,0.7631578947368421,0.825,0.7555555555555555,0.7476190476190476,0.815,0.7772727272727273,0.7764705882352941,0.74,0.7846153846153846,0.7266666666666667,1.0
