road,random--la115,random--la102,random--la103,random--la108,random--la1020,random--la23,random--la211,random--la218,random--la219,random--la222,random--la310,random--la44,random--la49,random--la412,random--la415,random--la517,random--la520,random--la61,random--la610,random--la622,random--la79,random--la714,random--la716,random--la719,random--la82,random--la85,random--la819,random--la820,random--la917,random--la922
random--la115,1.0,0.875,0.9375,1.0,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.9375,0.875,0.9375,0.9375,0.875,0.875,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.8125,1.0,0.9375,1.0,0.9375,0.9375,1.0
random--la102,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la103,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la108,1.0,0.875,0.9375,1.0,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.9375,0.875,0.9375,0.9375,0.875,0.875,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.8125,1.0,0.9375,1.0,0.9375,0.9375,1.0
random--la1020,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la23,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la211,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la218,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la219,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la222,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la310,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la44,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la49,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la412,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la415,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la517,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la520,0.875,1.0,0.9375,0.875,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,1.0,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,0.6875,0.875,0.9375,0.875,0.9375,0.9375,0.875
random--la61,0.9375,0.8125,0.875,0.9375,0.8125,0.8125,0.8125,0.8125,0.875,0.8125,0.8125,0.875,0.8125,0.875,0.875,0.8125,0.8125,1.0,0.9375,0.875,0.875,0.875,0.875,0.875,0.9375,0.875,0.9375,0.875,0.875,0.9375
random--la610,1.0,0.875,0.9375,1.0,0.875,0.875,0.875,0.875,0.9375,0.875,0.875,0.9375,0.875,0.9375,0.9375,0.875,0.875,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.8125,1.0,0.9375,1.0,0.9375,0.9375,1.0
random--la622,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la79,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la714,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la716,0.9375,0.9375,1.0,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,0.9375,0.9375,1.0,0.9375,1.0,1.0,0.9375,0.9375,0.875,0.9375,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.9375,1.0,1.0,0.9375
random--la719,0.8125,0.6875,0.75,0.8125,0.6875,0.6875,0.6875,0.6875,0.75,0.6875,0.6875,0.75,0.6875,0.75,0.75,0.6875,0.6875,0.875,0.8125,0.75,0.75,0.75,0.75,1.0,0.8125,0.75,0.8125,0.75,0.75,0.8125
